,main_category,currency,deadline,goal,launched,pledged,state,backers,country,usd_pledged,name,duration,avg_pledge,deadline_year,launched_year,deadline_month,launched_month,pred_usd_pledged
296909,Music,USD,2012-04-20 19:16:58,25000.0,2012-03-01 19:16:58,6042.0,failed,76,US,6042.0,BEATENTRACK STUDIOS: Austin's First Mobile Recording Studio,50,79.5,2012,2012,4,3,3652.99951171875
297102,Film & Video,USD,2012-01-21 20:00:00,850.0,2011-11-22 20:13:46,177.0,failed,10,US,177.0,SHUT THE FRONT DOOR! The Web Series,59,17.7,2012,2011,1,11,1228.3056640625
297174,Film & Video,Other,2015-01-21 10:24:57,35000.0,2014-11-22 10:24:57,7780.0,failed,95,Other,6719.3563344,Todd Who?,60,70.73006667789474,2015,2014,1,11,1936.9168701171875
297221,Music,USD,2010-09-06 18:00:00,3000.0,2010-07-22 23:25:05,0.0,failed,0,US,0.0,TopTen Records,45,,2010,2010,9,7,2670.9765625
297400,Music,USD,2015-10-17 03:34:33,2500.0,2015-09-17 03:34:33,2500.0,successful,23,US,2500.0,Phillips Chamber Music Piece 2016,30,108.69565217391305,2015,2015,10,9,19108.96484375
297442,Other,CAD,2014-09-04 04:12:25,7000.0,2014-07-26 04:12:25,10.0,failed,1,CA,9.3129033,Terrick and AJ Hip Hop in Germany,40,9.3129033,2014,2014,9,7,1410.910888671875
297484,Film & Video,CAD,2014-06-25 07:26:57,5000.0,2014-05-21 07:26:57,1.0,failed,1,CA,0.9198295,Blue Sea Productions- The Web Series Commences!,35,0.9198295,2014,2014,6,5,8455.0283203125
297491,Publishing,USD,2011-01-16 06:51:53,35000.0,2010-10-18 06:51:53,0.0,failed,0,US,0.0,Kalorama Books first project Diary of A Madman,90,,2011,2010,1,10,1001.5762939453125
297563,Film & Video,USD,2010-04-01 19:39:00,3000.0,2010-01-30 01:09:49,3000.0,successful,36,US,3000.0,Casting Kristin,61,83.33333333333333,2010,2010,4,1,2706.272705078125
297606,Technology,GBP,2012-11-18 00:33:00,100.0,2012-10-31 21:43:18,213.0,successful,19,GB,213.0,TARDIS: The Edge of Space Project II,17,11.210526315789474,2012,2012,11,10,5998.283203125
297646,Technology,CAD,2014-03-17 00:36:20,25000.0,2014-02-15 01:36:20,21882.0,failed,35,CA,19882.49680116,Cloud-Flyer Motion Flight Simulator,29,568.0713371759999,2014,2014,3,2,195476.21875
297657,Film & Video,USD,2016-08-16 17:20:53,100000000.0,2016-06-17 17:20:52,14.0,failed,5,US,0.0,"""The Exodus, one Ark or many.""",60,0.0,2016,2016,8,6,2747.146240234375
297692,Design,USD,2013-03-04 18:56:00,500000.0,2013-01-05 00:51:38,335.0,failed,6,US,335.0,patty pro plus for burgers and more,58,55.833333333333336,2013,2013,3,1,62806.359375
297752,Publishing,USD,2012-03-02 18:00:00,1000.0,2012-01-20 16:56:27,1577.61,successful,28,US,1577.61,Positive/Negative Magazine,42,56.34321428571428,2012,2012,3,1,2657.234375
297777,Music,USD,2011-11-17 01:02:46,5000.0,2011-10-08 01:02:46,5200.0,successful,68,US,5200.0,Grace Kelly's Debut EP,40,76.47058823529412,2011,2011,11,10,6432.92333984375
297779,Games,GBP,2016-11-15 01:00:00,3000.0,2016-10-15 18:36:35,1655.0,failed,38,GB,1339.1469114,World's First Lockable / Stackable Metal Deck Box / Dice Box,30,35.24070819473684,2016,2016,11,10,15079.162109375
297781,Film & Video,USD,2011-08-21 23:25:30,5000.0,2011-07-12 23:25:30,5100.0,successful,68,US,5100.0,Appalachian Spring: A Green Story,40,75.0,2011,2011,8,7,3078.52587890625
297837,Fashion,USD,2015-10-28 19:22:33,1000.0,2015-09-28 20:22:33,0.0,failed,0,US,0.0,Strands.Co,29,,2015,2015,10,9,3099.95458984375
297842,Food,USD,2016-06-24 21:00:00,5500.0,2016-06-09 17:45:43,5941.0,successful,30,US,5941.0,"""Local NYS Beef Fundraiser for Kids in Cold Spring,NY""",15,198.03333333333333,2016,2016,6,6,1374.40283203125
297943,Technology,USD,2014-12-04 06:23:00,5000.0,2014-10-31 22:19:45,0.0,failed,0,US,0.0,ShadowVote: Civic Platform,33,,2014,2014,12,10,9014.677734375
297962,Games,GBP,2014-07-31 11:46:21,3000.0,2014-07-01 11:46:21,20.0,failed,1,GB,34.0533924,Ping,30,34.0533924,2014,2014,7,7,10570.1474609375
297979,Publishing,USD,2013-02-06 11:46:49,5000.0,2013-01-23 11:46:49,15.0,failed,2,US,15.0,360 Degrees for Justice Book 1 The Other Side of Wall Street,14,7.5,2013,2013,2,1,8286.125
298007,Design,USD,2015-07-22 19:53:15,60000.0,2015-06-22 19:53:15,0.0,failed,0,US,0.0,Storage Container Cottage,30,,2015,2015,7,6,33969.359375
298070,Photography,USD,2015-01-11 17:46:40,5000.0,2014-11-12 17:46:40,277.0,failed,5,US,277.0,The Genital Diversity Project,60,55.4,2015,2014,1,11,1527.2431640625
298114,Technology,USD,2015-06-12 16:30:56,850.0,2015-05-13 16:30:56,0.0,failed,0,US,0.0,The Black Board,30,,2015,2015,6,5,6933.13671875
298230,Music,USD,2013-09-12 13:53:59,20000.0,2013-07-29 13:53:59,810.0,failed,19,US,810.0,BLACK WATER GREED  THE CD,45,42.63157894736842,2013,2013,9,7,4640.39013671875
298246,Other,Other,2013-12-13 06:45:48,5000.0,2013-11-13 06:45:48,48.0,failed,2,Other,44.80073472,D.I.Y Cardboard Toys,30,22.40036736,2013,2013,12,11,1811.0738525390625
298264,Fashion,USD,2016-03-09 19:08:07,30000.0,2016-02-08 19:08:07,1.0,failed,1,US,1.0,TruVine The ReVamp Apparel,30,1.0,2016,2016,3,2,1070.36865234375
298286,Food,USD,2016-10-27 08:59:00,20000.0,2016-09-17 22:32:55,25519.0,successful,160,US,4774.0,Help Us Build The Whisk Cake Creations Studio!,39,29.8375,2016,2016,10,9,4400.6240234375
298296,Film & Video,USD,2010-09-17 05:59:00,8000.0,2010-08-02 23:03:17,10250.49,successful,72,US,10250.49,Crazy Beats Strong Every Time (a short film by the director of Pop Foul),45,142.36791666666667,2010,2010,9,8,-874.1090087890625
298364,Design,USD,2014-06-01 21:00:00,6000.0,2014-05-06 19:00:27,15325.0,successful,225,US,15325.0,RD9 Pen,26,68.11111111111111,2014,2014,6,5,15788.38671875
298502,Film & Video,USD,2014-01-06 01:14:00,5000.0,2013-12-05 01:14:00,5020.0,successful,52,US,5020.0,A Revolution,32,96.53846153846153,2014,2013,1,12,24246.529296875
298533,Comics,USD,2010-07-06 09:00:00,2000.0,2010-04-20 21:25:17,2508.0,successful,63,US,2508.0,"""""""Into the Shadow"""" mini graphic novel""",76,39.80952380952381,2010,2010,7,4,25129.505859375
298534,Publishing,USD,2014-12-19 18:55:23,2000.0,2014-10-20 18:55:23,37.0,failed,3,US,37.0,Abused,60,12.333333333333334,2014,2014,12,10,1410.138671875
298536,Food,USD,2015-03-17 23:04:04,20000.0,2015-02-13 00:04:04,3064.0,failed,43,US,3064.0,"""56 Brewing - """"Garden to Growler""""""",32,71.25581395348837,2015,2015,3,2,17635.892578125
298558,Other,GBP,2015-07-20 16:43:32,200.0,2015-06-20 16:43:32,549.0,successful,10,GB,872.15952249,Steam bending wood furniture and accessories,30,87.215952249,2015,2015,7,6,2151.7568359375
298677,Publishing,USD,2012-01-29 04:06:56,5000.0,2011-11-30 04:06:56,5075.0,successful,35,US,5075.0,"""UK:Cue, A New Magazine On British Film, Telly & Theatre""",60,145.0,2012,2011,1,11,2820.856201171875
298770,Music,CAD,2015-11-19 17:16:20,5500.0,2015-10-20 17:16:20,638.0,failed,18,CA,493.84932938,Ivory Hours' Album 'Morning Light' on Vinyl,30,27.436073854444444,2015,2015,11,10,2118.4580078125
298803,Publishing,USD,2013-08-17 01:00:00,16384.0,2013-07-14 21:43:31,1960.0,failed,25,US,1960.0,Double Jump,33,78.4,2013,2013,8,7,1575.922607421875
298928,Film & Video,USD,2015-10-30 23:00:00,10000.0,2015-10-12 20:53:38,0.0,failed,0,US,0.0,"""Power of 2 Conference, Live Broadcast & DVD""",18,,2015,2015,10,10,50878.078125
298936,Music,USD,2012-08-21 05:59:00,6000.0,2012-07-06 01:10:12,6025.12,successful,63,US,6025.12,Albert Posis' First Full-Length Album,46,95.6368253968254,2012,2012,8,7,12012.513671875
299010,Games,USD,2016-05-26 05:52:26,1000.0,2016-05-06 05:52:26,201.0,failed,17,US,201.0,6 Shot Rubber Band Gun,20,11.823529411764707,2016,2016,5,5,21835.7109375
299236,Games,USD,2015-09-19 19:47:48,240.0,2015-08-20 19:47:48,1000.37,successful,39,US,1000.37,Clash of the Type-Ins,30,25.65051282051282,2015,2015,9,8,5782.77490234375
299270,Art,USD,2015-08-16 19:48:29,600.0,2015-07-26 19:48:29,654.0,successful,14,US,654.0,Back to Boone: Editorial Cartoons by Andrew David Cox,21,46.714285714285715,2015,2015,8,7,4047.861572265625
299295,Film & Video,GBP,2016-05-02 19:37:31,15000.0,2016-04-02 19:37:31,1046.0,failed,39,GB,1499.68888108,Inspiring Positive Change and Providing Equal Opportunity,30,38.45356105333334,2016,2016,5,4,6090.09375
299334,Music,USD,2013-04-30 03:53:12,2000.0,2013-04-16 03:53:12,0.0,failed,0,US,0.0,Dr.Haze With NEW Mix-tape/Album & Westcoast Tour,14,,2013,2013,4,4,1136.2945556640625
299411,Comics,USD,2013-04-05 12:06:00,4900.0,2013-03-04 22:18:06,8344.0,successful,248,US,8344.0,The Ditko Public Service Package,31,33.645161290322584,2013,2013,4,3,10337.9111328125
299442,Food,USD,2011-08-10 02:02:50,7225.0,2011-06-11 02:02:50,845.0,failed,25,US,845.0,From the Farmer to You - Fresh Organic Mushrooms,60,33.8,2011,2011,8,6,1085.5386962890625
299472,Photography,USD,2011-04-05 20:21:00,10000.0,2011-02-01 18:51:29,285.0,failed,5,US,285.0,"""""""Walk the Dream"""" - America by foot photo book""",63,57.0,2011,2011,4,2,8267.43359375
299488,Food,GBP,2016-09-06 17:58:17,6000.0,2016-08-07 17:58:17,6591.0,successful,121,GB,522.873768,Active Root - The Natural Ginger Sports Drink,30,4.321270809917356,2016,2016,9,8,1141.9476318359375
299493,Theater,USD,2015-05-25 23:38:16,1500.0,2015-03-26 22:38:16,427.0,failed,7,US,427.0,Shakespeare in Sarajevo,60,61.0,2015,2015,5,3,3769.37890625
299508,Music,USD,2011-05-24 09:31:44,500.0,2011-04-24 09:31:44,1025.0,successful,22,US,1025.0,True Apothecary : Complete Our EP,30,46.59090909090909,2011,2011,5,4,2306.69677734375
299519,Fashion,CAD,2014-04-13 18:00:42,25000.0,2014-03-08 18:00:42,25399.05,successful,513,CA,23089.2057850425,Feminist Style: Consent-Themed Underwear,36,45.00819841138889,2014,2014,4,3,15691.267578125
299556,Music,USD,2012-11-14 15:00:20,15000.0,2012-10-15 15:00:20,20389.11,successful,366,US,20389.11,The New Chris Mills Record Is Happening!,30,55.707950819672135,2012,2012,11,10,8324.263671875
299578,Food,USD,2012-05-28 04:11:41,8000.0,2012-05-03 04:11:41,8518.76,successful,168,US,8518.76,Bring Vegan Vegetarian Package Free Grocery to West MI.,25,50.70690476190477,2012,2012,5,5,4941.09228515625
299591,Publishing,GBP,2016-05-27 22:56:15,20000.0,2016-04-27 22:56:15,1.0,failed,1,GB,1.45049251,How America's War on Drugs Conquered Britain,30,1.45049251,2016,2016,5,4,-6065.5537109375
299605,Film & Video,USD,2012-04-03 21:57:53,1000.0,2012-03-27 21:57:53,1685.0,successful,49,US,1685.0,The Outs,7,34.38775510204081,2012,2012,4,3,1965.781494140625
299854,Design,Other,2014-04-25 15:59:09,10000.0,2014-03-23 14:59:09,17829.43,successful,1137,Other,16194.7629584748,Improve the style and comfort of your laced shoes,33,14.24341509100686,2014,2014,4,3,14060.6650390625
299872,Film & Video,USD,2012-04-16 21:18:00,5000.0,2012-03-27 21:18:00,2730.0,failed,27,US,2730.0,Limited Editions,20,101.11111111111111,2012,2012,4,3,2828.666015625
299880,Food,USD,2015-03-20 12:24:43,15000.0,2015-02-18 13:24:43,400.0,failed,4,US,400.0,Passive solar inspired aquaponic greenhouse,29,100.0,2015,2015,3,2,9212.9287109375
299994,Technology,USD,2015-07-09 00:58:33,12000.0,2015-06-09 00:58:33,32075.0,successful,1013,US,32075.0,TRASENSE MOVEMENT: The Smartest Daily Tracker for Under $30,30,31.663376110562684,2015,2015,7,6,12959.2001953125
300039,Fashion,USD,2015-11-18 06:27:18,50000.0,2015-10-14 06:27:18,80199.0,successful,446,US,80199.0,NOAH Rainwear,35,179.81838565022423,2015,2015,11,10,6013.2783203125
300063,Technology,USD,2015-09-21 04:42:42,1500.0,2015-08-22 04:42:42,25.0,failed,1,US,25.0,NetFit,30,25.0,2015,2015,9,8,3595.741455078125
300115,Art,USD,2015-04-01 07:40:00,7480.0,2015-03-06 16:50:04,8597.0,successful,30,US,8597.0,The London Project--The Creative Connection,25,286.56666666666666,2015,2015,4,3,2295.74609375
300131,Comics,Other,2014-03-02 22:42:34,5000.0,2014-01-31 22:42:34,5560.33,successful,101,Other,4548.6806684284,Nothing Fits: Graphic Novel Printing,30,45.036442261667325,2014,2014,3,1,3367.232177734375
300222,Art,USD,2015-06-25 05:27:00,2500.0,2015-06-05 22:35:33,3541.0,successful,20,US,3541.0,"""Domo Arigato, Mr. Reflecto - Electric Forest 2015""",19,177.05,2015,2015,6,6,1932.0640869140625
300242,Fashion,USD,2016-11-12 00:54:05,100.0,2016-10-13 00:54:05,1523.0,successful,56,US,52.0,"""Sorry, I'm Just the Writer T-Shirt""",30,0.9285714285714286,2016,2016,11,10,5474.64111328125
300363,Publishing,USD,2013-07-05 23:29:13,10000.0,2013-06-05 23:29:13,11003.0,successful,293,US,11003.0,Thunder and Lightning: A Story for a Stormy Night,30,37.55290102389078,2013,2013,7,6,838.2445678710938
300442,Games,USD,2016-05-21 18:08:23,10000.0,2016-03-22 17:08:23,41.0,failed,4,US,41.0,Crashball Football,60,10.25,2016,2016,5,3,3338.75537109375
300562,Other,USD,2015-09-30 16:34:49,1500.0,2015-08-31 16:34:49,0.0,failed,0,US,0.0,Libby Lou Creates Greeting Cards,30,,2015,2015,9,8,11469.3935546875
300685,Technology,USD,2014-09-11 04:45:53,200.0,2014-08-02 04:45:53,127.0,failed,5,US,127.0,10 in the pink,40,25.4,2014,2014,9,8,4130.630859375
300724,Technology,USD,2015-09-02 19:42:11,50000.0,2015-08-03 19:42:11,1432.0,failed,24,US,1432.0,speeC-EZ - A Totally Hands-Free Way to Use Your Smartphone,30,59.666666666666664,2015,2015,9,8,132003.15625
300782,Publishing,USD,2016-08-03 01:32:07,48000.0,2016-07-09 01:32:07,1173.0,failed,18,US,0.0,Canning Full Circle cookbook,25,0.0,2016,2016,8,7,3119.902099609375
300846,Fashion,USD,2016-09-04 20:33:03,6000.0,2016-08-05 20:33:03,0.0,failed,0,US,0.0,Instincts By Primal,30,,2016,2016,9,8,2486.891845703125
300850,Music,USD,2012-03-03 16:23:01,18000.0,2012-02-02 16:23:01,4367.0,failed,70,US,4367.0,Unsound LABS 2012,30,62.385714285714286,2012,2012,3,2,3096.32275390625
300974,Music,USD,2013-05-19 18:06:56,3500.0,2013-04-04 18:06:56,1000.0,failed,27,US,1000.0,Briana Wright // Solo EP,45,37.03703703703704,2013,2013,5,4,2369.98681640625
301028,Design,USD,2016-05-10 18:00:00,100000.0,2016-04-06 10:58:36,927576.13,successful,2036,US,927576.13,The Lomography Daguerreotype Achromat 2.9/64 Art Lens,34,455.5874901768173,2016,2016,5,4,15431.3583984375
301124,Publishing,USD,2012-05-18 18:46:48,3500.0,2012-04-18 18:46:48,110.0,failed,4,US,110.0,Reconstructing the African American Family After Slavery,30,27.5,2012,2012,5,4,5404.57763671875
301253,Publishing,USD,2014-08-24 22:38:38,1500.0,2014-07-25 22:38:38,0.0,failed,0,US,0.0,Reality of Imaginary Numbers,30,,2014,2014,8,7,554.9774780273438
301312,Music,USD,2015-02-22 06:52:30,15000.0,2015-01-03 06:52:30,296.0,failed,10,US,296.0,MPB Jazz NOLA Music Event/Festival   (New Orleans),50,29.6,2015,2015,2,1,3201.484375
301330,Fashion,GBP,2014-06-24 11:46:08,5000.0,2014-04-25 11:46:08,1.0,failed,1,GB,1.6785818,Eyescream Original,60,1.6785818,2014,2014,6,4,1224.6962890625
301337,Film & Video,USD,2013-12-01 08:59:00,5000.0,2013-11-06 20:14:46,5176.0,successful,47,US,5176.0,Marza - the Film,24,110.12765957446808,2013,2013,12,11,3294.326416015625
301344,Other,USD,2016-10-09 01:45:02,500.0,2016-09-09 01:45:02,149.0,failed,8,US,102.0,HANDMADE EARPHONE HOLDER,30,12.75,2016,2016,10,9,392.3720397949219
301433,Fashion,USD,2014-09-19 21:49:32,1000.0,2014-09-16 21:49:32,1000.0,successful,8,US,1000.0,FRIEND SHIRTS,3,125.0,2014,2014,9,9,663.8590087890625
301453,Film & Video,USD,2015-11-22 07:35:34,6000.0,2015-10-23 07:35:34,2110.0,failed,38,US,2110.0,Real Heroes,30,55.526315789473685,2015,2015,11,10,4734.78857421875
301457,Film & Video,USD,2015-09-01 18:41:19,6500.0,2015-08-02 18:41:19,495.0,failed,9,US,495.0,"""Lot's, The sitcom that's got your 6,  24/7 #lotsthesitcom""",30,55.0,2015,2015,9,8,3789.32421875
301561,Film & Video,USD,2012-07-08 00:00:13,50000.0,2012-06-08 00:00:13,125.0,failed,3,US,125.0,CANCELLED,30,41.666666666666664,2012,2012,7,6,4720.283203125
301591,Technology,USD,2012-06-03 06:00:00,50000.0,2012-04-27 02:43:28,89761.56,successful,1122,US,89761.56,t?d:Connect Real World Actions to Mobile Devices and the Web,37,80.00139037433155,2012,2012,6,4,38938.35546875
301612,Art,USD,2014-07-15 02:00:00,4750.0,2014-06-24 20:27:22,56.0,failed,4,US,56.0,RAW: An Original 4D Light Art Showcase,20,14.0,2014,2014,7,6,1814.5328369140625
301854,Publishing,USD,2015-08-05 14:02:09,25000.0,2015-07-06 14:02:09,29026.0,successful,379,US,29026.0,"""Jarry Mag: Men + Food + Men, Issue 1""",30,76.58575197889182,2015,2015,8,7,776.9423828125
301903,Film & Video,USD,2016-04-30 06:00:00,25000.0,2016-03-10 01:23:32,0.0,failed,0,US,0.0,(Working Title) Star Racing Yamaha Outdoors Series Season 1,51,,2016,2016,4,3,6175.59130859375
301939,Photography,CAD,2013-11-07 00:01:49,19000.0,2013-10-08 00:01:49,145.0,failed,5,CA,140.8166195,Tales Of The Orient,30,28.1633239,2013,2013,11,10,482.242919921875
301963,Fashion,USD,2015-06-06 03:30:39,10000000.0,2015-05-07 03:30:39,0.0,failed,0,US,0.0,Kinfolk,30,,2015,2015,6,5,3278.332275390625
302128,Music,USD,2012-04-17 21:36:51,640.0,2012-04-10 21:36:51,692.0,successful,24,US,692.0,"""Help Fund For The Wins """" I Lost The Game Tour"""" !""",7,28.833333333333332,2012,2012,4,4,855.3596801757812
302255,Technology,USD,2016-03-17 23:49:18,50000.0,2016-02-17 00:49:18,1.0,failed,1,US,1.0,SurviveDrive C-Capture Inc. creates the best one step backup,29,1.0,2016,2016,3,2,7868.7607421875
302285,Games,USD,2015-08-18 05:00:00,3500.0,2015-08-05 15:37:04,11011.0,successful,918,US,11011.0,Perspective - A Micro Card Game,12,11.994553376906318,2015,2015,8,8,7889.0908203125
302448,Food,USD,2015-08-08 21:37:59,4500.0,2015-07-09 21:37:59,15028.0,successful,112,US,15028.0,"""Heim Barbecue. """"Farm-to-Smoker"""" Craft Barbecue""",30,134.17857142857142,2015,2015,8,7,2607.498046875
302467,Music,USD,2012-08-16 00:00:00,1200.0,2012-07-07 16:01:42,1275.0,successful,25,US,1275.0,"""The Philadelphia Opera Collective Presents - """"The Consul""""""",39,51.0,2012,2012,8,7,4271.43603515625
302535,Photography,USD,2016-08-27 23:02:00,1000.0,2016-07-08 22:10:09,3.0,failed,3,US,0.0,Travel and photoshoot budget,50,0.0,2016,2016,8,7,1220.6634521484375
302569,Art,USD,2012-01-22 17:24:38,5000.0,2011-12-08 17:24:38,5048.0,successful,119,US,5048.0,The Accidental Artist,45,42.42016806722689,2012,2011,1,12,3643.7783203125
302571,Design,USD,2013-03-30 01:00:00,35000.0,2013-02-26 01:09:44,35114.0,successful,200,US,35114.0,pursecase - stylin' and dialin',31,175.57,2013,2013,3,2,13407.66796875
302702,Film & Video,USD,2011-05-21 08:50:50,5000.0,2011-04-06 08:50:50,9413.49,successful,110,US,9413.49,DEAD DAD - Feature Film,45,85.57718181818181,2011,2011,5,4,7814.22265625
302719,Fashion,USD,2014-04-27 06:23:51,2600.0,2014-03-28 05:23:51,650.0,failed,10,US,650.0,Arcane Aces Skirt Reservation,30,65.0,2014,2014,4,3,3644.684326171875
302799,Photography,USD,2016-09-09 23:48:52,14500.0,2016-08-10 23:48:52,14687.0,successful,75,US,1788.0,you are loved photography book,30,23.84,2016,2016,9,8,1524.1068115234375
302828,Food,USD,2012-06-06 17:05:08,9500.0,2012-05-07 17:05:08,395.0,failed,11,US,395.0,Delicious by Design—Your New Favorite Cookbook,30,35.90909090909091,2012,2012,6,5,2957.738525390625
302885,Design,USD,2015-05-02 06:59:00,25000.0,2015-04-01 19:07:42,0.0,failed,0,US,0.0,Custom Designed Invitations Company,30,,2015,2015,5,4,8161.86865234375
302898,Publishing,USD,2012-02-05 22:32:31,4500.0,2012-01-06 22:32:31,497.66,failed,23,US,497.66,"""""""The Expedition"""" - a science fiction novel""",30,21.637391304347826,2012,2012,2,1,5080.25634765625
302924,Film & Video,USD,2015-11-30 18:19:35,8000.0,2015-10-28 17:19:35,0.0,failed,0,US,0.0,Zamm Light: Lighting Africa,33,,2015,2015,11,10,7682.03125
302984,Art,USD,2015-06-18 05:59:00,5000.0,2015-05-01 15:06:00,1.0,failed,1,US,1.0,ELSV MAGAZINE,47,1.0,2015,2015,6,5,2250.81298828125
302995,Film & Video,USD,2015-01-05 03:49:00,5000.0,2014-12-10 03:55:15,5682.0,successful,77,US,5682.0,The Stylist: a short horror film,25,73.79220779220779,2015,2014,1,12,2690.34130859375
303060,Design,EUR,2016-08-07 18:57:47,15000.0,2016-07-08 18:57:47,70.0,failed,1,Other,0.0,No more night accidents: The Enlighthened Bed Leg,30,0.0,2016,2016,8,7,167755.421875
303085,Food,USD,2014-01-25 19:20:56,7921.0,2013-12-26 19:20:56,8093.01,successful,20,US,8093.01,The RawNature5 Raw Juice Project,30,404.6505,2014,2013,1,12,4726.83154296875
303141,Technology,USD,2013-04-08 01:51:50,50000.0,2013-03-09 01:51:50,14982.0,failed,145,US,14982.0,LEARNIMALS FARM & ZOO Apps For Every Child,30,103.32413793103449,2013,2013,4,3,6212.9736328125
303156,Theater,USD,2013-03-22 13:19:26,3250.0,2013-02-20 14:19:26,3515.0,successful,70,US,3515.0,Bring Tucki Bailey Back to the Bayou for YSKP,29,50.214285714285715,2013,2013,3,2,2686.4892578125
303208,Fashion,USD,2012-05-20 00:31:19,12425.0,2012-04-20 00:31:19,5.0,failed,1,US,5.0,Komic-T,30,5.0,2012,2012,5,4,3076.340087890625
303223,Fashion,USD,2013-02-21 22:46:28,29000.0,2013-01-16 22:46:28,3301.0,failed,79,US,3301.0,JewelGram: turn your Instagram pictures into jewels,36,41.78481012658228,2013,2013,2,1,15444.451171875
